logk logPk493 logPk424 logPk373 logPk333 logPk300 logPk197 logPk103 logPk052 logPk023 logPk002 logPk000
1.1386184338994925 -0.05472778365557523 -0.039389382987889375 -0.026409015145901056 -0.009867737954345843 -0.0006642923154003779 0.0006836077853898997 -0.034431984568682315 -0.04324778385082691 -0.0553269238268589 -0.059552986910596274 -0.05991094446217377
1.1406023080203325 -0.054128036939176755 -0.03938811948128747 -0.026120678811173144 -0.009281376534941653 0.0005901834623669729 0.0017149938094586617 -0.035098055772373564 -0.043904504324314274 -0.055680171577695836 -0.05994925822640177 -0.06031085997582278
1.1425771609205344 -0.05401272817625427 -0.03973508343468942 -0.025476614155133175 -0.008629440419761603 0.0010665390475691672 0.001872967150454571 -0.03383172987414236 -0.04297865487904286 -0.05536356029690748 -0.060110855567337564 -0.060512962719537426
1.1445430742727878 -0.053914468647316194 -0.039159644452226784 -0.025714688500897014 -0.008262604378737605 0.001181658439306416 0.002588786146275185 -0.034041658804832425 -0.04274562137120415 -0.05513917270855577 -0.059197855998545906 -0.05954163608519538
1.1465001286456549 -0.054554582723197 -0.03887932302851051 -0.02504551750334987 -0.008018116722768573 0.002068072869372944 0.003421623793416669 -0.03236997576498354 -0.04309539199933202 -0.054781307928920546 -0.05965940756943564 -0.060072594161559495
1.1484175466913766 -0.05400785931020721 -0.03871500392929827 -0.024377581650503778 -0.007164651758483459 0.0023226693917970127 0.003580459015494579 -0.03264465991773979 -0.04212813634700937 -0.054418498867373724 -0.060027989358119926 -0.06050312648737664
1.150357257998519 -0.053788036102180116 -0.03847214721762518 -0.024425137847970277 -0.007311762824117717 0.001891521921115716 0.00409868150267771 -0.033004003830459 -0.04288643651303462 -0.05420217639948716 -0.05894623262760443 -0.05934806542524952
1.1522883443830565 -0.053570126631524856 -0.03859460085129688 -0.024470021224340593 -0.006656338633666895 0.0035332627309520226 0.004079893942493518 -0.031937389839389166 -0.042547909342695686 -0.05455779890767101 -0.0593649306709427 -0.05977210611579417
1.154210882206974 -0.053929560926006107 -0.03770836247138815 -0.023788857406294626 -0.006415373330935529 0.003809775685114602 0.005085498161094141 -0.031874079717127 -0.041943041352629405 -0.05408806489516089 -0.05770049199850883 -0.05800647312930233
1.1561249468226031 -0.05373307748655348 -0.03754524674411604 -0.023718835035134403 -0.005937756966706072 0.0040461455544946266 0.00498186835302672 -0.031077078977702708 -0.041725215034139666 -0.05353826518448273 -0.058165127272427716 -0.05855703344885489
1.1580306125903403 -0.05315438815381932 -0.03746011987157661 -0.023137435225647006 -0.005140175616293658 0.004667596761693074 0.005631406326444868 -0.03089398945228271 -0.04119078336798639 -0.05436142083718522 -0.05854880858453462 -0.0589034902435271
1.1599279528959845 -0.05309441178324185 -0.03710360124861521 -0.023267289762423638 -0.004809611879468474 0.005259115521691094 0.006721185759008182 -0.03071727128257499 -0.041010012058214015 -0.05472526498473727 -0.058629911477322195 -0.0589606442824334
1.1617871187455233 -0.05388975426389916 -0.03653078063904299 -0.02295769543802156 -0.004282553406311324 0.005763011129166167 0.007174280553750255 -0.030622602173988194 -0.04073937783122831 -0.0544902783269325 -0.05780700702603404 -0.05808794180169935
1.1636681537826687 -0.05309125986284851 -0.03727054759030461 -0.023359458848886742 -0.004310540323295911 0.006196319188000479 0.007073834131418449 -0.02957163031013704 -0.0398615178421859 -0.05457717083046132 -0.0584278391670064 -0.05875399989446712
1.165541076722373 -0.05355718416595611 -0.0372123528850264 -0.022026183151321304 -0.0033996262584359677 0.006522859664269328 0.00799610572974637 -0.029181286951963068 -0.04011864737412934 -0.05381043632336632 -0.05850788806633582 -0.0589057733537177
1.1674059572322921 -0.05370593620786453 -0.03670485933373419 -0.02197820561201065 -0.0031538676000188765 0.0075838858977648835 0.00870788252172282 -0.028338854655322935 -0.04003397646326796 -0.053321203398122755 -0.05867032668250297 -0.05912341009276518
1.1692628640864462 -0.052568715354672654 -0.03671859229345162 -0.021635879146122555 -0.002343931924206906 0.008297201992927382 0.00869978191888963 -0.02817696290196645 -0.03992838063296574 -0.05327548944270048 -0.058037486466896895 -0.05844083889245823
1.1711118651804393 -0.052669474838796866 -0.03543895655077885 -0.02113413071529352 -0.0026249368632601184 0.007415083472453036 0.009209991533968644 -0.02824873969202789 -0.03902149133775104 -0.053245908450241304 -0.057916579032659676 -0.05831219589231833
1.1729238636285446 -0.05279541986250698 -0.03537772602707301 -0.02033252358655113 -0.0018204895403045019 0.008018071904075054 0.00936774126796907 -0.02773123925119874 -0.03828453568876588 -0.05214042980007149 -0.057993719257386056 -0.05848950673648866
1.1747573763106607 -0.052185192287922295 -0.035502882550143236 -0.020279854386027203 -0.0020042904252137142 0.008689901364979463 0.009985138549383172 -0.027209085205567037 -0.03861159404473933 -0.052765413297829834 -0.058044811940755815 -0.05849198950876128
1.1765831807654934 -0.05264709775254374 -0.035334362848326244 -0.01970282762953662 -0.0012428626408292598 0.008662026944405021 0.010116737402828523 -0.026929998832127915 -0.038179097650405516 -0.052272862484014825 -0.05861673880164058 -0.059154080149645155
1.1784013415337553 -0.05221092112628716 -0.03499579053700125 -0.01905763427570097 -0.0012375502110168219 0.01028551734038752 0.0113868598213893 -0.027213029036282664 -0.03848025899343238 -0.052264881247469135 -0.05762391374921208 -0.05807783649365244
1.1802119223489413 -0.05188166340673773 -0.03453917793725329 -0.019961284306766785 -0.0003186547078928459 0.009759478902566766 0.011819429007825968 -0.026462810824116046 -0.036919351885732705 -0.051386313842515116 -0.05828174782213577 -0.058865807410339185
1.1820149861507345 -0.052175559500375474 -0.03489397664810602 -0.018991051136230584 -0.00048589439988924694 0.011013037537517962 0.012680745154331353 -0.026250593004760556 -0.03722324966100228 -0.05184261153686421 -0.05783611003567198 -0.058343773552639484
1.1837821512770612 -0.05191232066068336 -0.03459895753537206 -0.018459012212588267 0.00027285737865600807 0.011521177689991535 0.012674514373476648 -0.025966316705262872 -0.03667321830306523 -0.0517124380555249 -0.05785815510957532 -0.05837871189866387
1.18557048364222 -0.0518300323888096 -0.03460287780039883 -0.01767504151992616 0.0008781231684126675 0.01190051727735227 0.013405335186576781 -0.025717025649329824 -0.036297996151913654 -0.05159246249430452 -0.057221568159608535 -0.05769836674060399
1.1873514822234608 -0.05144583414823032 -0.03323051578598027 -0.0177603995288896 0.0013479366830660498 0.012634912399191749 0.014038031341528414 -0.024825140032068656 -0.035968826230435985 -0.051593806170887276 -0.05799539166787018 -0.05853762112003622
1.1891252069255285 -0.05127616586390224 -0.033671016358593486 -0.017345031690499224 0.0011986245986039766 0.012735635585192882 0.013894491927394812 -0.024357822363948407 -0.03562145314299605 -0.051466375148285434 -0.057258624891719234 -0.057749242162498673
1.1908917169221696 -0.05119952569233766 -0.03335879109101534 -0.01677430892075962 0.0019926983114032393 0.013318842051785625 0.014499972185457883 -0.023322700194528964 -0.03541071452495496 -0.05143062929291224 -0.05791156023968119 -0.05846051043935418
1.1926232000129464 -0.05145900975136883 -0.03377519753073115 -0.01722291605136636 0.0031127950136065428 0.0140904575011643 0.016325818897155345 -0.022824706394533777 -0.03455371913162653 -0.05032726056551904 -0.05806456482997407 -0.05871993282506446
1.194375567482212 -0.05059869642805141 -0.03292915866123438 -0.016578471734395715 0.0031562977839978833 0.013644361799212973 0.01661594669069099 -0.022700780707324814 -0.03469721493122976 -0.05025122376762557 -0.05796394481299044 -0.05861723055120462
1.1961208925983806 -0.050388301108744274 -0.03332864984076209 -0.016348765971440884 0.003417509658501049 0.014922950763177779 0.01666568288844275 -0.022259982189080738 -0.03485083903069616 -0.050229210369989084 -0.05644000708531918 -0.05696607627584319
1.1978592317380876 -0.05132479938079565 -0.033112015498028814 -0.01576067061161731 0.0033827178743114673 0.015030250139099728 0.017128898692120306 -0.022138679060473822 -0.034293629631578296 -0.05018429192583272 -0.057212074947000174 -0.05780734481245856
1.1995906406036934 -0.05062898643055158 -0.03285202159773725 -0.015724215385756104 0.0035531466905113344 0.015436970180846735 0.01777674201989508 -0.021160936644543025 -0.034743770379371194 -0.04983364594883085 -0.05732706727234157 -0.05796177780475756
1.201315174233992 -0.05054242171047167 -0.032169372947638615 -0.01515697706991199 0.004886824384631416 0.015931636939842484 0.018092723580668393 -0.021518258748479728 -0.03424264182031276 -0.0491204007505526 -0.058135080833675974 -0.05889864558575619
1.2030328870147107 -0.050071357628859364 -0.03170277040029586 -0.014873675862673229 0.005118976361105056 0.017043886243730596 0.018366589227602606 -0.020811815793758022 -0.03411885449230478 -0.0502091403998404 -0.05734491630963284 -0.05794933342851221
1.2047167274004835 -0.05030108173842836 -0.031242604687998984 -0.014712704621076848 0.00520899176421892 0.01773845551899577 0.019467227964720803 -0.01985975495484064 -0.033295461086479815 -0.04878754215524409 -0.057364721647006886 -0.05809122906288694
1.2064210652379885 -0.05058283629136531 -0.031275156179343844 -0.013691677993876172 0.006007423852398861 0.017680401852981066 0.019522836310708388 -0.019564247662552346 -0.03257943675283225 -0.04842504295224457 -0.05761954629087767 -0.05839834249856646
1.2081187407382767 -0.05035528070775743 -0.03080894171479689 -0.01314449376322608 0.005747667851780993 0.01852732331800077 0.01997653807873309 -0.019884520815590334 -0.03302771862355161 -0.04816839825802023 -0.0566890662632078 -0.05741078702234146
1.2098098057853794 -0.050050348182434264 -0.031291026374779124 -0.012840777342572678 0.006018573500755101 0.01898528484584709 0.020650772673317365 -0.018898818698879324 -0.033012312229500886 -0.04807326465081255 -0.05725324359946158 -0.05803080955692129
1.2114943116595949 -0.04963037728220076 -0.029204598715332843 -0.013205496299965916 0.00739258969271104 0.019667764339660346 0.02197381910317842 -0.018856215151121136 -0.03210812489985516 -0.04727954172030773 -0.0571795063443629 -0.05801805679363747
1.213145724742835 -0.04936549174671634 -0.02982875994216608 -0.012632304330579564 0.00695133164539164 0.019927929524631648 0.022019040192897212 -0.018152721691981535 -0.03164662079662405 -0.04753932491646161 -0.05653879323132152 -0.05730106951060451
1.2148173658694585 -0.048799941851488976 -0.030168413818576472 -0.011864686063582533 0.007382388205209711 0.02025184653897833 0.02234836712626458 -0.018100889780452885 -0.03145587890115029 -0.048173918144012895 -0.05704739522643902 -0.05779899974995581
1.21648259735246 -0.04900806314284212 -0.029757863983281296 -0.01183719377545606 0.008350600985145631 0.02090702565749217 0.02328302324241623 -0.017386336052285168 -0.029853874209304528 -0.04730230570390081 -0.05637646657096909 -0.05714506948631497
1.2181414681576779 -0.048996651611888924 -0.02905309095450866 -0.010962488188593118 0.008999866716456143 0.02098213489832786 0.023455328461641434 -0.017386300237718574 -0.03034856018239498 -0.047603469351447734 -0.056767495583243385 -0.05754371030780555
1.2197940266919802 -0.04934681245457323 -0.029209407105606898 -0.010895688866292975 0.009251548375373623 0.021617962508296222 0.024065730229746278 -0.016738766857035486 -0.02960095934980637 -0.04653222584482671 -0.05583814990852136 -0.05662638371549528
1.221440320811741 -0.048594715733741835 -0.029467344634838136 -0.010836467004366414 0.00989925433683276 0.02260959567559267 0.02407575634212209 -0.016501845177081635 -0.030451148629030467 -0.04650930925867555 -0.05531728663875705 -0.0560633431823654
1.2230803978311549 -0.048280871131742016 -0.028694369152034833 -0.010114017593364997 0.01019447041683692 0.023272227039343073 0.02579035245599362 -0.016077033337871565 -0.029449672556058237 -0.04575564919457058 -0.056229502830227755 -0.05711666303789917
1.2246884174572874 -0.04910837561305078 -0.02762992734378693 -0.00940056552940648 0.010476215031670805 0.022553374007337288 0.02580973918967333 -0.015539832538949762 -0.029514391482276667 -0.04608918106301865 -0.055772239430313994 -0.056592417405952194
1.2263162969393349 -0.048253724702298835 -0.028042114318872626 -0.008921000007414142 0.010696255786963788 0.02407405982420546 0.02592680353484011 -0.015361418813592098 -0.02982114556433399 -0.04622433141259115 -0.05503939063212342 -0.055786047024304834
1.227938097369417 -0.048140036424191714 -0.027657176454897636 -0.009177706686452257 0.011889596737917422 0.024270291926959363 0.027527092609304818 -0.015043939879704293 -0.029200585107196947 -0.04591619292290448 -0.0561153651710954 -0.056979259214733506
1.2295538639811365 -0.04811327141117014 -0.02701870823521234 -0.008160069925044968 0.01120311763989638 0.025590901293583945 0.027358980157337637 -0.014253490740469877 -0.029127576423253962 -0.0457018725071789 -0.055854110599728356 -0.056714029209231694
1.2311636415050988 -0.047517575564698086 -0.026840864573260056 -0.008171080620990461 0.012231869290367715 0.02465058680338497 0.02783887864566595 -0.014096087607053196 -0.027403790774919324 -0.045535702119175014 -0.05501723203942711 -0.05582034007833047
1.2327420627207368 -0.047654850962674196 -0.026551543495066034 -0.007719030352552415 0.012738000634367664 0.0260367582234366 0.02852670964330739 -0.013318588794282535 -0.027516477042594557 -0.04500609471806142 -0.05549825080350269 -0.05638696127201563
1.2343400876151844 -0.04735817958491726 -0.02662383550960393 -0.007550439562822005 0.01269701315676887 0.02643810264103709 0.02827000611198079 -0.012190142914406612 -0.027771241834295485 -0.04471815839497592 -0.05538947419077398 -0.0562933599110496
1.2359322539862951 -0.04695920809608012 -0.025973193899707904 -0.00747672467974407 0.013840559739846244 0.027726986100793622 0.029399700934848786 -0.011719923666032474 -0.027352766713539766 -0.045281228724548525 -0.05457992265255213 -0.05536754404991024
1.2375186046331073 -0.04624363311432941 -0.0253472286137137 -0.0068152146108567254 0.014223295627465125 0.02828316525942162 0.02988134679036662 -0.012145491796186677 -0.027341738801606282 -0.04456618203022788 -0.053738022786360654 -0.05451489941964094
1.239099181887367 -0.046884214540796894 -0.025245427023086377 -0.006673747411084511 0.0144140880387566 0.02836519038593102 0.030595028263789712 -0.011289209053901765 -0.027217334746441037 -0.04430888893906137 -0.05412166120960431 -0.05495282626004287
1.2406740276203072 -0.046596135677759755 -0.025244075870310256 -0.006043957134298158 0.014199439480422292 0.02851493298142438 0.031282285618835816 -0.010950802035222874 -0.02623810630581632 -0.04361804529191649 -0.05406792348230996 -0.054953052912987625
1.2422431832493026 -0.047044063084667236 -0.024518351559320355 -0.005462259502627174 0.016501037049398076 0.029478485463000286 0.031742126380461755 -0.010430682613364241 -0.02651794437507728 -0.04364344773092776 -0.05372896470620678 -0.054583231879064845
1.2437819160937948 -0.0470279260526993 -0.02463012504585148 -0.004876939967005597 0.015597642261823176 0.029291786866924727 0.032031696072336274 -0.010078890003848383 -0.026740672816342966 -0.0439962067904507 -0.0535876569739333 -0.05440007551945124
1.2453399026953242 -0.04619373692491976 -0.024234873660523636 -0.0047767747714814665 0.015994605290318417 0.030640597302866755 0.03266357829205283 -0.009521130638707055 -0.02674781914564568 -0.042682516326082956 -0.05350318592924636 -0.05441972227071337
1.2468923201535986 -0.04672538428533217 -0.024086020157668118 -0.004356299061651024 0.017091157309699918 0.03100574298944089 0.03357161172691599 -0.009074498674466856 -0.025910762843311393 -0.042423047852392766 -0.052530359500687705 -0.05338647273396552
1.2484392081415103 -0.04592952067327853 -0.023629836523435865 -0.005018514919657613 0.017688764310632255 0.03127220877991457 0.03376881838897183 -0.008418390212434795 -0.02521236005267402 -0.042860082940783556 -0.05296064844589038 -0.05381619026486358
1.2499806059095293 -0.0456702310095548 -0.023778009321318128 -0.0037266014574646234 0.0182486709268318 0.031633525845606934 0.034158778062337254 -0.0082481457380206 -0.02541467448278461 -0.0426230684834734 -0.05244268010909041 -0.053274424469101064
1.2515165522916791 -0.04515815206423766 -0.0230135997529013 -0.003290311468247535 0.018072148953811592 0.031776307135910044 0.03465584002200674 -0.007711037133852446 -0.025447337652626596 -0.04256280079792095 -0.05225493218137789 -0.05307587866297217
1.2530228336113367 -0.045580763119187344 -0.022632002618017007 -0.003104124378051518 0.01911283404461491 0.03241356057401259 0.035488188647959065 -0.007505668824718986 -0.02481039511050905 -0.04129559492419454 -0.05250699419191038 -0.05345662626131153
1.2545480771089739 -0.045060435864116566 -0.02202271232139368 -0.0028816316284201995 0.019657646178252036 0.033410215729753785 0.03602174258673975 -0.006270157996403894 -0.024364621833980592 -0.04117711027197602 -0.05271456249247891 -0.05369181201915688
1.2560679826882792 -0.045403327456840614 -0.0210933737551861 -0.0029350069710891774 0.020027520827116535 0.03361706797593987 0.03578034392474585 -0.005628286775516559 -0.02545544709057724 -0.04054940681137722 -0.05226491698629445 -0.053257248443397534
1.25758258758138 -0.04530143738784153 -0.022506559312730653 -0.00164643252155336 0.020756731914830028 0.03503439932367322 0.036433358727933046 -0.005883232094705596 -0.023911691161820476 -0.041252799273216643 -0.05181771682773198 -0.05271259036499304
1.2590919286322144 -0.04462866032606626 -0.021444043583349746 -0.0010093728322043201 0.020747228580293913 0.035615649113586494 0.03673054337074254 -0.006191557822569767 -0.024602440493704466 -0.041164427489736956 -0.050817820285340334 -0.05163548551680066
1.2605722081234925 -0.04454590024684813 -0.0208603296196144 -0.0013393826557572127 0.021571191950665983 0.034488467136590255 0.0380207988435727 -0.005581166747308094 -0.023291776052326685 -0.0400185459094555 -0.05084721598746762 -0.05176442998810146
1.262071212617293 -0.044518063604236956 -0.02098952741856243 -0.001003045166243635 0.022159943950865946 0.035612420381958214 0.0386662413249446 -0.005012560783078391 -0.02319636092140209 -0.039245323536575796 -0.052044283791924544 -0.05312838603672366
1.2635650609608573 -0.04403659693151478 -0.020351721900442304 -0.0005459987646254322 0.02191678467133959 0.03623925298828013 0.039639501504584014 -0.004287427933185802 -0.022211939245398757 -0.039603961430733116 -0.051493676117668724 -0.052500763109500054
1.2650537885040147 -0.043411699099616244 -0.020181069988205406 2.3676951452146153e-05 0.022487249317773815 0.03713617573036957 0.039236618881961484 -0.0044489315811893845 -0.02319906206118709 -0.03977516474364243 -0.05058472214669274 -0.051500317258493675
1.2665374302343064 -0.043978113548057286 -0.020165717977599047 0.0004716491361728054 0.023295981861944818 0.03699133641335441 0.03976875059452154 -0.0036736190664840057 -0.022951823857985568 -0.03908285788065868 -0.051254962471892915 -0.052285968557388963
1.268016020781919 -0.04372936396362087 -0.019748223111262946 0.0009157628109523732 0.02357697124475752 0.03797753917285297 0.04014883356756794 -0.003020440762224458 -0.02182968457637241 -0.039678622687258615 -0.049828063248613344 -0.05068774490059923
1.2694662433756858 -0.04299738171798577 -0.0188338520356311 0.0015185545649432585 0.0242075155733305 0.038057698899676855 0.040802050130718914 -0.0025706723104073374 -0.021499265536297784 -0.038391630735293635 -0.05008242141650018 -0.051072659073943955
1.2709349128748582 -0.04306947316025686 -0.018659912293436564 0.0018602351380036233 0.02424415306858134 0.03821516250151759 0.04217611901226677 -0.0023312108316712226 -0.02122058855786426 -0.03889206280837751 -0.04963678925068706 -0.05054689302657716
1.2723986324554044 -0.04242600950727002 -0.01821875147541625 0.0014826304921647514 0.02493048698265577 0.039099064720495166 0.042790724069237944 -0.001844045206125067 -0.02095347051136476 -0.038612964304160544 -0.04953928104434833 -0.05046476594852041
1.2738574353711178 -0.04279978208127064 -0.017195275200593708 0.0023086088909841877 0.025555542459782577 0.03968297820906285 0.04278960586562002 -0.0014846150991134094 -0.02060838545717359 -0.03815050831156308 -0.04910049506903145 -0.05002798487972378
1.2753113545418118 -0.042502916312893796 -0.018065355627685704 0.0023433212350193943 0.025920211337424063 0.039622873109489254 0.042761345736481 -0.0008731790436851203 -0.01979461744226794 -0.03816920912241096 -0.04899043993577014 -0.049907023813069815
1.2767604225577776 -0.04211343531014997 -0.01696066011161329 0.0029752584033273686 0.02629555328343476 0.040731357868617216 0.0434509507567648 -0.0003126187983538721 -0.019916249230287956 -0.037663520595009874 -0.04999439889345935 -0.05103885348797278
1.278181784567518 -0.04171953464877501 -0.016387738473769738 0.0037461072235513543 0.02710726026433277 0.04186569628281157 0.043974673618904336 0.00040004611979974194 -0.019368016003134647 -0.03673344608653871 -0.048034871855607834 -0.048992129382879106
1.2796213224840558 -0.04176462158789782 -0.016742984657508165 0.004025380233235659 0.02793522304760493 0.04083428651890147 0.04477607976279946 0.0003101628834910647 -0.01875030882148346 -0.03731288009006322 -0.04822217057622096 -0.04914621331635423
1.2810561045835043 -0.041447559196963586 -0.016596125655033794 0.005001701001499641 0.028603218091711846 0.04182316856317087 0.0446590358775834 0.001483028391879644 -0.018008747176390373 -0.036358320474520485 -0.04848617895459463 -0.04951343728968945
1.282486162186108 -0.04163810491209471 -0.01622638771404666 0.0053512747649557746 0.028866763048660374 0.04289983769855925 0.045928711168968656 0.000705345707544188 -0.018363663052242525 -0.035782090413118396 -0.047674525923189034 -0.0486818433751835
1.2839115263037293 -0.04116406767867583 -0.01572845386658112 0.005117592002151423 0.028610242399988946 0.043730254472371576 0.04635925750991309 0.0026821957681956274 -0.01755413124863308 -0.03630384745860738 -0.04795878512917655 -0.048945985951710354
1.2853322276438846 -0.041242219694611046 -0.015120417946165629 0.005653472024772333 0.029773132891728546 0.044026414653373626 0.04644918552817404 0.0030256906764529676 -0.01783263632797017 -0.03553509911029149 -0.046931764848207935 -0.047897089426392876
1.2867258553538232 -0.04089706668243786 -0.014732637236316534 0.00699555842091824 0.030057074628913907 0.044366996012916535 0.0476713933973287 0.0028614501669656342 -0.01792084799630788 -0.035819236084606035 -0.0474182766798085 -0.048400742887680356
1.2881373948820665 -0.04012513138616145 -0.014694088201913745 0.006774016337903057 0.03052409546801749 0.045225879753254754 0.047923390521800543 0.004096736981094497 -0.01759097043254053 -0.03447805714367378 -0.04725760717698462 -0.04834006533000881
1.2895443614976474 -0.03983075103807897 -0.014580189606720511 0.007258695853887394 0.03134016296545782 0.044909937414999254 0.04831094875703789 0.004396303406663349 -0.01773704588260563 -0.03421905840114702 -0.04786095420669855 -0.049016455088884164
1.2909467847343061 -0.04012028791650803 -0.014221426844860465 0.007488968068041738 0.03173606067443401 0.04624872518121433 0.04879322044895079 0.005598577932438357 -0.01767493598572578 -0.034334608588258764 -0.04715598953806038 -0.04824199086877753
1.292344693840592 -0.039664301522464133 -0.01393614154139547 0.008083085259464957 0.03233335969358997 0.04607921825594683 0.04935832318753097 0.005002106620325307 -0.017734083685129277 -0.03312275913972495 -0.047288498267569694 -0.04848836991974686
1.2937160348261092 -0.039118874554133765 -0.013876187715561568 0.008527183596711712 0.032867140852785255 0.04615273425027804 0.050020903996940286 0.005443409495680809 -0.01642967654355921 -0.03342492587671469 -0.04687377914487473 -0.048012928866969784
1.2951050728098081 -0.03886256720961021 -0.01292077641302892 0.00821112293897119 0.033269577920002485 0.048234153901459964 0.05084265770836757 0.0057523288890913415 -0.01661965863905707 -0.03252906233051167 -0.04850665066260312 -0.04985999023329659
1.2964896822850456 -0.038582771451592 -0.013265776789845482 0.009113753852012978 0.03329173605882463 0.04767383267934573 0.0508822006798112 0.00675459310472011 -0.016067037481646063 -0.03370307255450281 -0.046901335107503855 -0.04801925920256283
1.2978698913999018 -0.03857268645085613 -0.01377980937206939 0.009554820755850678 0.033992710335106306 0.04829754765817648 0.051563896139058714 0.008290795442380119 -0.015417448950694404 -0.031773866429668306 -0.04658197401305795 -0.04783625579471054
1.2992457280349394 -0.03835638415158014 -0.012179929759919859 0.010180591094433974 0.034416051450676756 0.04977474591303821 0.051145449996062305 0.007457797465136524 -0.015819726905125193 -0.0327545878596389 -0.04619597244529448 -0.047334489552293676
1.300617219806582 -0.038104299296173795 -0.01208757522051739 0.010676841208943884 0.03481553905556295 0.048896329174123454 0.05237843447597949 0.008344111935340206 -0.015393441606184135 -0.03188969588050595 -0.04634931183089946 -0.04757407554592105
1.301962726473363 -0.03751385041621268 -0.011402418044906572 0.010958605627413357 0.035848594163638586 0.05019207267932411 0.05315877284590371 0.008704773145381171 -0.014697691751340463 -0.03143552146824311 -0.046152065273977645 -0.047398591386816694
1.303325678218915 -0.03763962391597566 -0.011851414820268637 0.01133292997766811 0.03564244869492789 0.05077124568783875 0.05386227611414123 0.009749920321294563 -0.014060623095685416 -0.03121306669142611 -0.04627670606570611 -0.04755263199521094
1.304684365974386 -0.037563954292535257 -0.011722471656805813 0.01174269257827871 0.03728142561440494 0.05141477879548347 0.054112648292059196 0.00905097292465244 -0.014067120784236754 -0.03088527739334811 -0.04694831855449285 -0.048308896182181024
1.3060388163363483 -0.038029641303718366 -0.01044576730514768 0.011796299638416923 0.037055384890681074 0.05154160911284116 0.054286322748207196 0.009747614725511116 -0.014046590794399672 -0.029936502749179122 -0.04686842915544031 -0.048302603421129596
1.3073890556533043 -0.03702347265242464 -0.010440352150931628 0.012626889344529673 0.03764678484719521 0.051779973640362346 0.054658238443198774 0.010103725542408728 -0.01369179850947245 -0.029958627239018622 -0.046119274272105736 -0.047488119348302785
1.3087351100287614 -0.03733098217701201 -0.009902115890399573 0.01268761491634441 0.037694090387900274 0.05259676481604746 0.05553837494849972 0.010882118376000467 -0.012717112501797374 -0.029206341424589406 -0.04589505790498626 -0.0473086317139723
1.3100770053242607 -0.03649557293030949 -0.009682692390812745 0.01310475211053948 0.03788664295563388 0.05297781818936255 0.05618076222752255 0.01149609134183785 -0.012866299597368173 -0.029677069782634933 -0.046249665865805346 -0.04765340400214387
1.3113935650005213 -0.03673714214179683 -0.009392603441114622 0.013208412300687356 0.038585145751971285 0.05339051254208764 0.056500236638110435 0.011703192176402132 -0.012070838650666254 -0.02877905020222927 -0.04637658472382168 -0.04786713757320768
1.3127272837781236 -0.03614197552111845 -0.009043451913128943 0.014124305882222112 0.039280111375437333 0.05357760126312469 0.05672625164070247 0.012662663938041599 -0.011612175364257462 -0.029073414498970482 -0.045496220542259505 -0.04688727110747942
1.3140569192407239 -0.03616787624314835 -0.008605239774647961 0.014730973053462765 0.039193721058286814 0.053962520109723994 0.05768706467882236 0.012599256507258324 -0.011541395480877618 -0.028464728708860788 -0.045927920227521915 -0.047407093906401465
1.31538249631499 -0.03573059302851982 -0.008175570624792983 0.01473791241574578 0.03991718508009805 0.05438414492579053 0.05829092361826298 0.013348840147074733 -0.01096339931122477 -0.028566405305515408 -0.045459119790293934 -0.04688997271336991
1.3167040397000367 -0.03598232068892743 -0.007358411611637118 0.015100280585303685 0.0403176104834107 0.054869311051799805 0.058518198124752424 0.013373400875027931 -0.010503728557156063 -0.028448411973602563 -0.04472713793670895 -0.04610598457791937
1.3180215738701861 -0.03541712521644753 -0.0074569673193831095 0.01596408422876168 0.04146590254962537 0.055459265417754464 0.0581058616279563 0.014434322075291429 -0.010238757632932508 -0.02787904527147029 -0.044857372970753324 -0.046295477535851545
1.319314304090512 -0.03524569446763752 -0.007205108666672793 0.016023087017704683 0.0416216699524713 0.05579018091613379 0.060521208670939304 0.014863200264425351 -0.009787585075761425 -0.027611535208947907 -0.04446451113006547 -0.0458919981026884
1.3206239550535375 -0.03485252747791979 -0.007218009258989237 0.01686556301086594 0.04186816954958595 0.0569674850705183 0.06066608023000606 0.014885999187858488 -0.00954580985209405 -0.02699480355556043 -0.04391801735416 -0.04535145364134669
1.3219296685265176 -0.03493703529019399 -0.0070084341987802536 0.01715394932442076 0.041626887764089335 0.05726065464643066 0.060820165342281546 0.01682237158346059 -0.00869611507562743 -0.026071687984993906 -0.0437556730382204 -0.045253548452372505
1.3232314681147743 -0.034459598969807395 -0.006381991392809628 0.017785509585387056 0.04289826746588535 0.05835857520645132 0.06137681111627433 0.01705703735249283 -0.008655693095695636 -0.02654019740407023 -0.0438711631741268 -0.045339137018955575
1.3245088057470578 -0.03407768584084827 -0.005582268139618456 0.017327555977753574 0.04274305775667467 0.05797742766297686 0.06132575635124242 0.017120041343568464 -0.00802452929720542 -0.025666348930312742 -0.043462489409785775 -0.04496986465415334
1.3258029087436127 -0.033749346116585845 -0.005234952827797107 0.018355460536121516 0.043883622506644765 0.05865443107409123 0.061695939990192857 0.018480846074501903 -0.007983966042078823 -0.025576824131173397 -0.04337690632745363 -0.04488461544456975
1.3270931670485124 -0.03332621935506159 -0.0050539344930743925 0.017901117011482764 0.04414872736288881 0.05960736647013189 0.06240705435953791 0.01804236530019057 -0.007506293195144941 -0.0254764439409872 -0.04328198154910965 -0.0447901527525286
